psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debug02Bzm:debugGvW87,52,high,debug02Bzm:debugGvW87,16,low,debug02Bzm:debugGvW87,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,10,-1,1,10
debug02Bzm:debugGvW87,53,high,debug02Bzm:debugGvW87,44,high,debug02Bzm:debugGvW87,57, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,10,-1,1,10
debug02Bzm:debugGvW87,53,high,debug02Bzm:debugGvW87,86,high,debug02Bzm:debugGvW87,99, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,10,-1,1,10
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,113,high,debug02Bzm:debugGvW87,140, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,10,-1,1,10
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,41,medium,debug09YJi:debuggibfO,43, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,10,-1,1,10
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,76,medium,debug09YJi:debuggibfO,114, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,10,-1,1,10
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,173,low,debug09YJi:debuggibfO,182, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,10,-1,1,10
debug09YJi:debuggibfO,274,high,debug09YJi:debuggibfO,350,high,debug09YJi:debuggibfO,332, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,10,-1,1,10
debug0a3UO:debugYJli2,65,high,debug0a3UO:debugYJli2,47,high,debug0a3UO:debugYJli2,49, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,10,-1,1,10
debug0a3UO:debugYJli2,505,low,debug0a3UO:debugYJli2,144,medium,debug0a3UO:debugYJli2,158, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,10,-1,1,10
debug0a3UO:debugYJli2,231,low,debug0a3UO:debugYJli2,201,medium,debug0a3UO:debugYJli2,233, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,10,-1,1,10
debug0aYxj:debug4WLqg,24,high,debug0aYxj:debug4WLqg,23,low,debug0aYxj:debug4WLqg,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,10,-1,1,10
debug0aYxj:debug4WLqg,83,low,debug0aYxj:debug4WLqg,63,medium,debug0aYxj:debug4WLqg,85, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,10,-1,1,10
debug0d3dF:debugEDRl0,37,high,debug0d3dF:debugEDRl0,44,medium,debug0d3dF:debugEDRl0,46, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,10,-1,1,10
debug0d3dF:debugEDRl0,165,high,debug0d3dF:debugEDRl0,163,high,debug0d3dF:debugEDRl0,202, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,10,-1,1,10
debug19lMR:debugx8nBO,51,high,debug19lMR:debugx8nBO,17,low,debug19lMR:debugx8nBO,50, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,10,-1,1,10
debug19lMR:debugx8nBO,51,high,debug19lMR:debugx8nBO,32,low,debug19lMR:debugx8nBO,34, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,10,-1,1,10
debug19lMR:debugx8nBO,503,low,debug19lMR:debugx8nBO,508,medium,debug19lMR:debugx8nBO,117, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_medium_block_berth_2,yn_question,command_yes_drop_berth_1,low_medium_drop_berth_1,10,-1,1,10
debug1Lm8d:debug6j7z3,506,low,debug1Lm8d:debug6j7z3,141,low,debug1Lm8d:debug6j7z3,154, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_1,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,10,-1,1,10
debug1Lm8d:debug6j7z3,232,low,debug1Lm8d:debug6j7z3,283,low,debug1Lm8d:debug6j7z3,307, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,10,-1,1,10
debug1U8Ji:debugetj6l,359,low,debug1U8Ji:debugetj6l,378,low,debug1U8Ji:debugetj6l,411, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,10,-1,1,10
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,36,medium,debug1Vj8c:debugXnhKM,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_2,high_medium_drop_berth_2,10,-1,-2,7
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,81,high,debug1Vj8c:debugXnhKM,83, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,10,-1,1,10
debug1Vj8c:debugXnhKM,224,low,debug1Vj8c:debugXnhKM,292,high,debug1Vj8c:debugXnhKM,316, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,10,-1,1,10
debug2XaM1:debugegWPn,111,low,debug2XaM1:debugegWPn,26,high,debug2XaM1:debugegWPn,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,10,-1,1,10
debug38jlO:debugeIu8m,67,high,debug38jlO:debugeIu8m,20,medium,debug38jlO:debugeIu8m,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_3,high_medium_drop_berth_3,10,-1,-2,7
debug38jlO:debugeIu8m,67,high,debug38jlO:debugeIu8m,66,medium,debug38jlO:debugeIu8m,89, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,10,-1,-2,7
debug3UUWO:debug8Litr,452,low,debug3UUWO:debug8Litr,439,high,debug3UUWO:debug8Litr,476, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_2,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,10,-1,1,10
debug3wQ7w:debugEoWlk,75,high,debug3wQ7w:debugEoWlk,90,low,debug3wQ7w:debugEoWlk,131, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_medium_drop_berth_2,10,-1,-2,7
debug3wQ7w:debugEoWlk,225,low,debug3wQ7w:debugEoWlk,214,low,debug3wQ7w:debugEoWlk,235, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_1,low_low_drop_berth_1,10,-1,1,10
debug3wQ7w:debugEoWlk,324,low,debug3wQ7w:debugEoWlk,425,low,debug3wQ7w:debugEoWlk,457, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,10,-1,-2,7
debug4E4G4:debugqjybg,358,low,debug4E4G4:debugqjybg,394,high,debug4E4G4:debugqjybg,416, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,10,-1,1,10
debug8iX4A:debugfazcI,347,low,debug8iX4A:debugfazcI,409,low,debug8iX4A:debugfazcI,443, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,10,-1,1,10
debug9nGab:debugKiqqv,96,low,debug9nGab:debugKiqqv,29,medium,debug9nGab:debugKiqqv,31, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_1,low_medium_drop_berth_1,10,-1,1,10
debug9nGab:debugKiqqv,117,low,debug9nGab:debugKiqqv,133,medium,debug9nGab:debugKiqqv,142, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_2,low_medium_drop_berth_2,10,-1,1,10
debugB0xTF:debugEKU46,94,low,debugB0xTF:debugEKU46,35,high,debugB0xTF:debugEKU46,46, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_medium_drop_berth_1,10,-1,1,10
debug02Bzm:debugGvW87,52,high,debug02Bzm:debugGvW87,16,low,debug02Bzm:debugGvW87,19, Comm_wh  correct,,,,,,,,
